PitchNo;Date;Time;PAofInning;PitchofPA;Pitcher;PitcherId;PitcherThrows;PitcherTeam;Batter;BatterId;BatterSide;BatterTeam;PitcherSet;Inning;Top/Bottom;Outs;Balls;Strikes;TaggedPitchType;AutoPitchType;PitchCall;KorBB;HitType;PlayResult;OutsOnPlay;RunsScored;Notes;RelSpeed;VertRelAngle;HorzRelAngle;SpinRate;SpinAxis;Tilt;RelHeight;RelSide;Extension;VertBreak;InducedVertBreak;HorzBreak;PlateLocHeight;PlateLocSide;ZoneSpeed;VertApprAngle;HorzApprAngle;ZoneTime;ExitSpeed;Angle;Direction;HitSpinRate;PositionAt110X;PositionAt110Y;PositionAt110Z;Distance;LastTrackedDistance;Bearing;HangTime;pfxx;pfxz;x0;y0;z0;vx0;vy0;vz0;ax0;ay0;az0;HomeTeam;AwayTeam;Stadium;Level;League;GameID;PitchUUID;yt_RelSpeed;yt_RelHeight;yt_RelSide;yt_VertRelAngle;yt_HorzRelAngle;yt_ZoneSpeed;yt_PlateLocHeight;yt_PlateLocSide;yt_VertApprAngle;yt_HorzApprAngle;yt_ZoneTime;yt_HorzBreak;yt_InducedVertBreak;yt_OutOfPlane;yt_FSRI;yt_EffectiveSpin;yt_GyroSpin;yt_Efficiency;yt_SpinComponentX;yt_SpinComponentY;yt_SpinComponentZ;yt_HitVelocityX;yt_HitVelocityY;yt_HitVelocityZ;yt_HitLocationX;yt_HitLocationY;yt_HitLocationZ;yt_GroundLocationX;yt_GroundLocationY;yt_HitBreakX;yt_HitBreakY;yt_HitBreakT;yt_HitSpinComponentX;yt_HitSpinComponentY;yt_HitSpinComponentZ;yt_SessionName;Note;yt_PitchSpinConfidence;yt_PitchReleaseConfidence;yt_HitSpinConfidence;yt_EffectiveBattingSpeed;yt_ReleaseAccuracy;yt_ZoneAccuracy;yt_SeamLat;yt_SeamLong;yt_ReleaseDistance
133;08/22/2021;6:28:49 PM;2;5;Jared Mortensen;;Right;Equipe quebec;Nelson Molina;;Left;Tri-city valleycats;;4;Top;0;2;2;Cutter;;InPlay;;;Out;1;0;;89.7385794101846;-1.6537326493497038;-4.715282719855076;2135.5117790532563;211.6755430474024;1:00;5.668432866559269;1.9777309489831238;6.318638569547669;-21.31862322813561;14.214986895020292;6.942102493227435;2.563517882010501;-1.0098602351836554;80.26484390437078;-5.4163455606200905;-2.436942641873428;0.42167048364438464;87.76056912986898;33.582024573665116;34.82620928141774;2564.534120757495;;;;336.6510812476515;;42.61438329639237;4.873382786760946;-5.133705432743545;8.227280399947553;-1.636133305849118;49.99999999999998;5.537609778618044;10.534058664746368;-130.20824492156925;-4.377786660349749;-8.777508392557303;28.382270682315898;-18.107207671412617;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;5327921e-0398-11ec-9e4b-cf750412ae52;89.92004043601231;5.668030111114141;1.980671853232277;-1.6493981812226082;-4.751100773670074;80.41873052064538;2.56444824318821;-1.0123237390612307;-5.401191226314067;-2.4751602326084563;0.42152900010617006;7.304366432950379;12.901484182893874;-32.38755061455087;77.86519485505336;1803.320810878595;-1143.8726378086724;84.44443287866422;-0.7186519595062659;-0.5356433286993103;-0.44342483637898183;41.75396847839282;60.01748601898447;48.54302197293546;0.9749567904208075;3.2277455904796013;2.8023940203628417;227.93322855259666;247.7506686707477;48.32178381017873;-12.151228467573151;0.8918387192921591;0.9203754746383094;-0.06201189146444009;-0.38608743957983044;;;0.9793557540315012;1;0.9960184636865875;45.77104955417584;high;high;19.921324630451927;17.522477325582226;54.18136143045233
134;08/22/2021;6:29:28 PM;3;1;Jared Mortensen;;Right;Equipe quebec;Zach Biermann;;Left;Tri-city valleycats;;4;Top;1;0;0;Cutter;;StrikeCalled;;;;0;0;;89.88638090136294;-0.8959737017516323;-4.617340066502165;2276.7098593534993;202.32041913820717;12:45;5.710904411316678;2.2060631261830337;6.170896870183494;-21.436226040371505;12.930381485001963;3.5067186168582207;2.6294956215373517;-0.3322336027626749;80.34784023155407;-6.103910822515482;-2.8474953048726674;0.4219294641175429;;;;;;;;;;;;-3.2461216540216293;7.309431018392402;-1.8582278977841733;50.00000000000003;5.632009729554288;10.427064695971684;-130.45158986417633;-2.7103724888136584;-5.573658789512278;28.362915880509604;-19.62360361256482;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;6b66921c-0398-11ec-afee-117680a1046a;90.06923998623623;5.710058941112576;2.2086589875671696;-0.8864266156310207;-4.648697993878434;80.49912136462326;2.6308861828412904;-0.3343784706798248;-6.082085195977158;-2.8801723092112526;0.42178670889248443;3.795510412827882;11.657005306299377;-53.61580263285531;73.62270421526665;1350.5371423455344;-1832.8822141159503;59.31968611622022;-0.5487512473844686;-0.8050574413713043;-0.2252877817074833;;;;;;;;;;;;;;;;;0.9928928466738325;1;;;high;high;23.73956620626005;82.46826485813187;54.3291031298165
135;08/22/2021;6:29:39 PM;3;2;Jared Mortensen;;Right;Equipe quebec;Zach Biermann;;Left;Tri-city valleycats;;4;Top;1;0;1;Changeup;;Foul;;;;0;0;;84.7965289155314;-2.5548602953810526;-3.751328735336008;1759.8135618322997;233.17962686703333;1:45;6.02699410555101;1.9131795878789564;6.0064304938014645;-28.33539871415849;10.51534701263429;10.907415341972067;1.2650001793726602;0.312873578214091;76.9405324467364;-8.1764213402389;0.2548304818202438;0.4486123260983096;;;;;;;;;;;;-6.99603059615179;6.438853577662252;-1.6245282380614559;50.00000000000005;5.810530970612858;7.740008485307867;-123.05965823723182;-6.356425498152315;-10.688828157729656;25.255284772358273;-22.336499781361983;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;70ef6aa6-0398-11ec-a7d5-c7d838cb184e;84.9576743702157;6.02469794952489;1.9171016629119824;-2.5276253158203277;-3.7990350190500024;77.07199209002555;1.2674987337482813;0.3096121077715497;-8.138175819534974;0.20480928721890768;0.4484699375650559;11.345925103898448;8.931613657059057;-17.467350054535153;36.55301882110473;1678.6653063327626;-528.2296486601421;95.38881519840963;-0.5716730708253388;-0.30016227861669326;-0.7636049414381508;;;;;;;;;;;;;;;;;0.9973620492867479;1;;;high;high;57.10228306100577;-13.625078727458039;54.49356950619853
136;08/22/2021;6:29:55 PM;3;3;Jared Mortensen;;Right;Equipe quebec;Zach Biermann;;Left;Tri-city valleycats;;4;Top;1;0;2;Fastball;;BallCalled;;;;0;0;;89.60113932223913;2.085754165015269;-2.8810316030101433;2178.0612140231583;210.90610021730237;1:00;5.773471303992032;2.0471017388108574;6.1215827278847375;-20.132491574389483;14.555016851540245;7.5925357018156125;6.171890651746288;1.167641286204049;79.72243541389926;-1.7377149378577934;0.5365572504019973;0.42389478671615577;;;;;;;;;;;;-5.004489285366291;7.301525063239998;-1.8307073054738532;50.00000000000002;5.922649394605429;6.315376851867963;-130.17844407918687;4.121309887967563;-8.519568982328938;29.3524520711684;-19.74404066693328;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;7a767947-0398-11ec-bb24-5dfdc0579bf5;89.79610418445502;5.773336565926287;2.0503502016132935;2.086511303358873;-2.920080791125062;79.88772819298448;6.172675139646661;1.1648863385551331;-1.7250615002671543;0.4946185666464797;0.4237409456621105;7.9503200059402035;13.204405657194918;-28.18642294568273;94.06519278074799;1919.7767025014184;-1028.7896114195626;88.14154029010712;-0.7562634278971816;-0.47234191803051134;-0.4527236906728676;;;;;;;;;;;;;;;;;0.9953779785410584;1;;;high;high;5.341326497327285;-17.622345560796223;54.378417272115264
137;08/22/2021;6:30:18 PM;3;4;Jared Mortensen;;Right;Equipe quebec;Zach Biermann;;Left;Tri-city valleycats;;4;Top;1;1;2;Fastball;;BallCalled;;;;0;0;;89.75359869674467;0.3957811742006651;-2.6005025330161997;2229.7484451303408;215.21084947589145;1:15;5.697902988627927;2.1088762136152144;6.14818709381199;-20.364776302462207;14.07149840226619;8.406402737910218;4.487766278669547;1.5256394098886648;80.91109398080185;-3.5586320608415956;0.5486003709469901;0.422356910348332;;;;;;;;;;;;-5.357281993542346;7.554106890030918;-1.9155560989258476;50.0;5.717499060778326;5.667589974185515;-130.52989467344753;0.27060086363895347;-9.180550064245192;29.20372044471057;-19.228892586950156;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;881a890c-0398-11ec-b4f6-d31e0d847a4d;89.94255987728911;5.697600955712999;2.11241175661635;0.3986683581408907;-2.6429529070383246;81.0697196652406;4.488584411029838;1.5227959546517258;-3.5453489413811163;0.5045129342062344;0.4222083972634355;8.794904101061945;12.751769430640662;-28.67463951192002;90.78775792664597;1956.2890501574266;-1069.9118098214108;87.73586340781463;-0.7168333529385027;-0.4798352083877644;-0.5058736175236015;;;;;;;;;;;;;;;;;0.995490897643628;1;;;high;high;8.291017866018846;-7.702105685651849;54.35181290618801
138;08/22/2021;6:30:33 PM;3;5;Jared Mortensen;;Right;Equipe quebec;Zach Biermann;;Left;Tri-city valleycats;;4;Top;1;2;2;Changeup;;Foul;;;;0;0;;84.74796218620432;-2.229744034679639;-4.636611242386421;1697.2232371747623;234.37750641636615;1:45;5.977376039768346;2.1237950298542523;6.190079356901511;-28.754827587559745;9.901616520228743;10.315212149268868;1.4946149822401986;-0.20532456739902444;77.62358185953934;-7.848231813198747;-0.2551798669766768;0.4465555070526098;;;;;;;;;;;;-6.205672667549823;5.9718391345996995;-0.8070465218860691;49.99999999999997;5.943386098352388;4.415637424522616;-123.2295030711573;-6.065523457721248;-9.505186387437387;25.379939422111164;-23.02702442191335;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;90a24e5c-0398-11ec-9584-cde5ebd648a9;84.90941033773704;5.974926719137838;2.1277200003575567;-2.2008355911894397;-4.683844146015209;77.75571689271395;1.4971582266063155;-0.20851041976353993;-7.8092221381746425;-0.30405037043132405;0.44642339847976853;10.749171967925243;8.342043037023313;-23.295757427087434;28.030541810453958;1558.858243607127;-671.213597258043;91.84756662900982;-0.534958930917394;-0.39547749674660415;-0.7466033028314022;;;;;;;;;;;;;;;;;0.9860459456774784;1;;;high;high;64.77251237059144;-12.999753163141458;54.309920643098486
139;08/22/2021;6:30:52 PM;3;6;Jared Mortensen;;Right;Equipe quebec;Zach Biermann;;Left;Tri-city valleycats;;4;Top;1;2;2;Curveball;;InPlay;;;Out;1;0;;74.70250524538127;1.237267699170478;-2.0331975223114895;2454.813199064362;37.19257377401289;7:15;5.902674019946588;1.8887282567789963;6.14339095713147;-62.555078807306394;-11.344838084388215;-11.707907129780821;1.9636419991120875;0.30907205926447034;67.51917507641267;-10.623584385808844;-2.5942248286774006;0.5099217589407066;87.09223584320819;43.31575965274934;-3.5937536127168848;;-7.101822377104405;109.77050659862682;79.0913240800183;323.5970313666517;;-3.6304497380473344;4.791474032785537;5.7248293421966165;-6.486476861937424;-1.7280767199012685;49.99999999999999;5.965448723385665;4.1545276650659355;-108.58376648986058;0.7761634238825627;6.713692916595835;22.15810743855708;-39.78095123469484;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;9cce0ede-0398-11ec-be89-95473f34199c;74.77287846571096;5.889761995101475;1.8879587202543913;1.3938628920602898;-2.0241420317712913;67.53514626679075;1.9744163982563785;0.30984724410714876;-10.463394866173124;-2.5821122683917106;0.5098465830155685;-11.801259148157744;-15.168875563385134;-32.194354735096944;63.94927839350776;2077.375022736392;-1307.9070522065329;84.62456628179169;0.6741262974221223;-0.5327929036331702;0.5115520080715897;-3.971947498720214;63.242318444319274;59.746885567565116;-0.49465456247326356;5.084864777329192;3.3265857907746614;-20.490458541780065;322.9476425336735;;;;;;;;;0.9680505089027213;1;;49.96912019509675;high;high;32.44564944584303;86.17727923834937;54.35660904286853
140;08/22/2021;6:31:31 PM;4;1;Jared Mortensen;;Right;Equipe quebec;Chris Kwitzer;;Right;Tri-city valleycats;;4;Top;2;0;0;Curveball;;StrikeCalled;;;;0;0;;73.83964543168878;2.3088225043752977;-1.5823698285841745;2549.390691826881;37.88648973415186;7:15;5.93456778098542;1.7989636664794837;6.165349324726993;-62.43429830861401;-11.115775153590796;-11.879478333327585;2.853706275356794;-0.06604875713697603;67.14551767404203;-9.691821417683876;-3.1728944055211152;0.5155948815116755;;;;;;;;;;;;5.979195586267652;-6.834074532518362;-1.6731926880631054;50.00000000000003;6.077719303746577;3.2639164831077743;-107.30528376460494;2.7531600555328986;6.854795570907277;21.467128643560418;-40.008913517253255;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;b369069e-0398-11ec-aaec-3567385bd5d9;73.91064533844892;5.921124179938929;1.798524199956079;2.471109125755066;-1.577388015924354;67.16323604771561;2.8646430195354418;-0.06553163238417273;-9.528564798325833;-3.1647078337956733;0.515522468562173;-11.922439959320853;-14.863300855269712;-34.8146518807096;86.14173856532818;2093.0580034182035;-1455.5071603741926;82.10032342741192;0.6479594881031712;-0.570923540687749;0.5041773621114308;;;;;;;;;;;;;;;;;0.9974625809356857;1;;;high;high;12.47243529120473;-69.10975090243517;54.334650675273004
141;08/22/2021;6:31:41 PM;4;2;Jared Mortensen;;Right;Equipe quebec;Chris Kwitzer;;Right;Tri-city valleycats;;4;Top;2;0;1;Fastball;;BallCalled;;;;0;0;;89.20089625953584;-0.08939069547097216;-3.7447413016982947;2257.9214765876513;211.69049899578135;1:00;5.785766846745067;2.191451845274602;6.189470305859237;-21.397194069629727;14.1350756738888;7.125013539009562;4.006810878244698;0.41566399419926475;80.18530462041588;-4.117222282812057;-1.0108837165361804;0.42902539282721336;;;;;;;;;;;;-4.585588978910201;7.735161183258181;-1.829355933401837;50.00000000000006;5.833495196208449;5.078234160600688;-128.35678860647667;-0.7920960364047471;-7.6062320690808365;27.99393358357297;-19.343542682263;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;b9a84614-0398-11ec-b7f4-6194e342b60d;89.38640773946564;5.785425624453804;2.1946317328112053;-0.08594764795834829;-3.783769267811039;80.34328699518771;4.007707996046557;0.4129802269806884;-4.102696653143164;-1.0522434826189306;0.42888366095310404;7.51754348125816;12.776491749618408;-36.3562961841657;79.86623620071528;1818.4084927339575;-1338.5066111113451;80.53462051665674;-0.6852676632798944;-0.5928047653518056;-0.42307297223895557;;;;;;;;;;;;;;;;;0.9943573997952005;1;;;high;high;18.120387419356206;43.54309413552785;54.31052969414076
142;08/22/2021;6:31:55 PM;4;3;Jared Mortensen;;Right;Equipe quebec;Chris Kwitzer;;Right;Tri-city valleycats;;4;Top;2;1;1;Cutter;;Foul;;;;0;0;;87.91476353040659;-0.9302285399180189;-4.246231712206866;2195.9762228210325;196.5874965509417;12:30;5.771285929346021;1.9717211394051852;6.183222434406455;-23.33555578784229;13.627493122896624;2.4485710328188968;2.7761968702674467;-0.8027997468251141;79.00588297731679;-5.887302012955685;-2.67073783866316;0.43114735875496296;;;;;;;;;;;;-2.6480406430620462;7.710393516262367;-1.6525366424004417;50.0;5.689678611755602;9.399312477879306;-127.65254528334636;-2.750474151174165;-4.352073520232074;27.251300619147187;-19.501963324555003;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;c1efd291-0398-11ec-b5a6-875d80bc3127;88.09519511056767;5.770406467377608;1.9739988913743292;-0.920206022451642;-4.273941006496973;79.15671663377977;2.777576821205197;-0.8046527489219083;-5.86528821926624;-2.6994724724869754;0.4310000321956985;2.7282463226264393;12.228145185492526;-50.934970795095346;84.89556195048101;1383.9086506154972;-1705.0244625655444;63.020201960004684;-0.6039760972506149;-0.7764312039659549;-0.1799095868982352;;;;;;;;;;;;;;;;;0.997384439371612;1;;;high;high;13.593994244567005;-65.38294653915705;54.31677756559355
143;08/22/2021;6:32:15 PM;4;4;Jared Mortensen;;Right;Equipe quebec;Chris Kwitzer;;Right;Tri-city valleycats;;4;Top;2;1;2;Fastball;;BallCalled;;;;0;0;;91.91899644672523;0.12184107362301974;-2.7879233595124773;2228.918400592656;209.69638654803694;1:00;5.661293681139018;1.9785916005921467;6.3291661197532445;-20.81649612608752;14.005766156889806;6.7214837146032576;4.23027113815816;1.476164829824942;80.71897160531017;-3.7162337084636325;0.4361781562894642;0.42471736076789424;;;;;;;;;;;;-3.938338564230985;7.614300206583203;-1.6341143543234962;50.0;5.751298952801414;1.7040048773416085;-129.3656381724023;-0.07535381440474237;-6.631223962437071;28.60523415103495;-19.353381894891182;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;cd2333a1-0398-11ec-8c73-87ca61ed61ad;92.10764532219147;5.661158353726157;1.9815056741062114;0.12283248226962093;-2.823510825659898;80.87753253101238;4.231113175228702;1.4736112155352534;-3.7026651887830293;0.39693524784846285;0.4245759252516321;7.092972744476342;12.65952169927417;-35.05936019478471;76.4720150702426;1824.4975588495438;-1280.3460056768165;81.85573587460271;-0.7110502941566346;-0.5744247996411086;-0.40551649625759456;;;;;;;;;;;;;;;;;0.9962742335583119;1;;;high;high;21.175186436781644;89.00698191862033;54.170833880246754
144;08/22/2021;6:32:27 PM;4;5;Jared Mortensen;;Right;Equipe quebec;Chris Kwitzer;;Right;Tri-city valleycats;;4;Top;2;2;2;Cutter;;InPlay;;;Out;1;0;;88.49927981495284;-1.3579875611508085;-3.599912250445169;2221.6120829865226;202.3110055987888;12:45;5.668998730455336;2.0063076800906385;6.2512563550000815;-22.38643681947362;14.046103510926091;3.9640950808141344;2.289606053345582;-0.05355887182471223;79.46939521432647;-6.108274365385412;-1.9999573250503164;0.42746678378217834;86.14498164532307;35.879249713068;-10.90086439011232;;;;;312.0938223649453;;-10.826385385810598;4.104984534784732;-3.268203483099036;8.031141275627748;-1.7410167169369377;50.00000000000005;5.557545807797745;7.9682020727192775;-128.59563209050827;-3.6944036670374447;-5.450752053951059;27.665569953569808;-18.779608257582705;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;d52087ee-0398-11ec-b068-ed40c67e8d9b;88.68016328685061;5.6683437172863425;2.0088627229583036;-1.3507715443762438;-3.630879965554899;79.62139063137316;2.2907924091367975;-0.055667694076613664;-6.089458080629926;-2.032283599539643;0.42731988901056156;4.273797573161302;12.690813935453924;-45.66091179479386;69.88501978235905;1552.6921852716414;-1588.9327314484055;69.89033761395241;-0.6465812426155819;-0.715216100784074;-0.2653273937551777;-13.199765755857245;68.53984295191532;50.4877606434503;-0.05137899345657315;2.7639039257544513;2.562358130285971;-58.621721680660116;306.53881924734634;;;;;;;;;0.9925290983385152;1;;46.34612052789442;high;high;27.10348219587681;-29.966479838212656;54.24874364499992
145;08/22/2021;6:34:39 PM;1;1;Josh Hiatt;1489024;Right;Tri-city valleycats;Raphael Gladu;;Left;Equipe quebec;;4;Bottom;0;0;0;Fastball;;Foul;;;;0;0;;87.87965280160874;-1.7530652187352072;-5.311566505388298;2071.6647729945853;229.52419106072227;1:45;5.959547694550219;2.101057158485276;6.129654950361231;-24.21358011275073;11.923899970532045;12.282546492530496;2.4503805333076607;-0.4673112130634349;78.57809093897646;-6.130817044812646;-1.6483770106667341;0.4398646697756239;;;;;;;;;;;;-7.8854188298418615;7.0107896316712655;-1.8914197511900976;49.99999999999995;5.706371871897889;8.34850554937935;-125.30777546185314;-3.76602845534613;-12.471216775678634;26.57623202958804;-21.086106237402248;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;23237e7d-0399-11ec-86a4-05db6dd4074a;88.04872117174907;5.957899914482872;2.1049025578337788;-1.733728589283341;-5.357926065086749;78.71882221261129;2.4522969162082244;-0.47055106235919464;-6.101063379582021;-1.6978524920427713;0.43973306298598364;12.709394046735447;10.488876558654926;6.128679298326262;79.50328176727896;2059.824440603042;221.17460424079349;99.42846291804113;-0.6454169355157799;0.10676177300687806;-0.7563325347846988;;;;;;;;;;;;;;;;;0.9328125572177923;1;;;high;high;18.447046409448966;54.7353300863925;54.370345049638765
146;08/22/2021;6:34:57 PM;1;2;Josh Hiatt;1489024;Right;Tri-city valleycats;Raphael Gladu;;Left;Equipe quebec;;4;Bottom;0;0;1;Slider;;Foul;;GroundBall;;0;0;;81.84312355212673;-1.6662713904339337;-3.8083479035821854;2243.637507725845;241.31321445569264;2:00;5.892490439572413;1.8440154017987105;5.946962012513693;-31.202898269345045;10.68105976705925;15.597325269538562;1.5548348917005845;0.13656756861024022;74.45700119513538;-8.003830463399423;0.17587019028703973;0.4657955984462156;;;;;;;;;;;;-9.57982984765788;6.279682286849358;-1.5496684474597269;49.99999999999997;5.742280668179197;7.450356706223806;-118.79564330099448;-4.378521911299647;-13.594657192339177;24.2351179988417;-23.262604463893446;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;2e057bba-0399-11ec-9a8c-dbfa0c847dc8;81.99976166694793;5.889668308919716;1.849445058091221;-1.6329937786918396;-3.873781580373814;74.58144640157836;1.5577081540222477;0.13214480155803096;-7.959960327313048;0.10822737442043323;0.46564925405077195;16.20011626719457;8.815854299190777;-3.7205949942743337;15.406925412861305;2238.9087221830505;-145.59189471567936;99.7892357599429;-0.4790094704007396;-0.06489100588412411;-0.8754079532547951;;;;;;;;;;;;;;;;;0.9960596677829243;1;;;high;high;76.13376712842478;-8.380561633574576;54.553037987486306
147;08/22/2021;6:35:40 PM;1;3;Josh Hiatt;1489024;Right;Tri-city valleycats;Raphael Gladu;;Left;Equipe quebec;;4;Bottom;0;0;2;Fastball;;InPlay;;;Single;0;0;;87.91149609126555;-1.3162769648186434;-2.967435400563595;1989.7233607719536;239.521793909853;2:00;5.838647744513381;2.0096030355089853;5.995225739707494;-26.641330483965806;9.490968111975423;13.398644677680617;2.155160624763545;1.2551334851858449;79.31808518897286;-6.878888161319995;0.10280015012737144;0.4370893619435495;70.71991397639519;22.894357928857186;-28.437555304370413;3138.7714868237285;-59.26358201324561;92.67053383960884;30.082808316255655;220.66086516866145;;-35.99115662752255;2.976876601027545;-8.02424372257809;5.741225501568983;-2.2131499509106427;50.0;5.901227355835264;4.978208673548257;-126.45264606605936;-4.722314762392427;-12.911897285725994;27.283399300936793;-22.935781590491967;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;48c1f23d-0399-11ec-a372-85349ea84db7;88.07311434901783;5.836316030253398;2.0136707113711743;-1.2878514445748297;-3.0179912083133846;79.4496903180381;2.157662646492822;1.2516296242008693;-6.840611194845423;0.0492931202619033;0.4369611199993493;13.86258011174745;7.909844718305432;6.403010313892781;7.429314799944005;1977.311588043545;221.89622842750734;99.37620611120566;-0.5040466350190268;0.11152114550307043;-0.8564461593303335;-31.023932766796094;57.28778088115571;27.512397027935275;-1.5599076137949275;2.0236763330873564;2.3699520495210336;-129.67364716596427;178.53840664590683;-35.50767890162724;6.186770972004603;0.5137407314726063;0.8066310867279971;-0.12342331550681483;0.5780250644334686;;;0.9833521834084138;1;0.9880244311182252;34.3297442239532;high;high;83.3136166800504;-42.04290575424609;54.50477426029251
148;08/22/2021;6:36:12 PM;2;1;Josh Hiatt;1489024;Right;Tri-city valleycats;Connor Panas;;Left;Equipe quebec;;4;Bottom;0;0;0;Slider;;InPlay;;GroundBall;Out;1;0;;83.42881718739349;-2.568230443338727;-3.780958899957413;2211.1335630651047;241.211110400914;2:00;5.929789398209215;2.1966583678914824;5.902674641867471;-29.92995650492796;10.469659452367676;15.268880811962553;0.8821256039803829;0.906198760467136;75.88417301803761;-8.614951697991364;-0.2492862817919777;0.45746738938885734;;;;;;;;;;;;-9.3728709644153;6.420695062720692;-1.9015437941637663;49.999999999999936;5.706067307423908;7.538065285270793;-121.02657062653246;-6.342292936841509;-13.813603576086955;25.02104464320212;-22.71132075765159;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;5b129c70-0399-11ec-9d44-f10cbee98cdc;83.58578679829682;5.9270492919873865;2.20198350475831;-2.5362807470696977;-3.844318701623906;76.00894170682093;0.8848633451862931;0.9019422242021242;-8.573069294352418;-0.3146406636779736;0.45732445592915566;15.852240450632538;8.696434726230557;-2.9638119923270874;19.137133376315287;2208.175930748317;-114.32712966216116;99.86623909264496;-0.4809395669431442;-0.051705212010657225;-0.8752278012034774;;;;;;;;;;;;;;;;;0.9972982464752712;1;;;high;high;72.7765799613163;-6.594161637832647;54.59732535813253
149;08/22/2021;6:37:22 PM;3;1;Josh Hiatt;1489024;Right;Tri-city valleycats;Jonathan Lacroix;1506181;Left;Equipe quebec;;4;Bottom;1;0;0;Changeup;;Foul;;;;0;0;;84.4420910855444;-1.84341759908485;-3.9618728931934992;2314.7105630555743;235.2886496347092;1:45;5.985598527847848;2.2384928990598265;5.985235115866414;-27.163946572479116;12.13150043102095;14.619960211104562;1.9235547075203976;0.6311361901681577;76.61739669642198;-7.285620565841392;-0.27989429459759957;0.45117251934015157;;;;;;;;;;;;-9.102788181431706;7.12441452559584;-1.9338702579731564;50.00000000000008;5.824965095918841;8.047920919522682;-122.54501472455362;-4.7697938525902845;-13.750921718073554;25.708074609196423;-21.411713423063375;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;84b23ec7-0399-11ec-a8c0-8d2bebaae9d1;84.60578726490259;5.983682496123973;2.2434966780667214;-1.8208757361148258;-4.022546900903561;76.7519559458636;1.9256940125844968;0.6269754751618059;-7.2526564529111495;-0.3434701302576632;0.451027579885212;15.177492949360769;10.47388170034695;-3.318295272584863;14.258537546748512;2310.8296840519793;-133.98194663940546;99.83233847611288;-0.5684876442459637;-0.05788280780234581;-0.8206530197961812;;;;;;;;;;;;;;;;;0.9967839469245504;1;;;high;high;77.16731620792626;-11.327375281815806;54.514764884133584
150;08/22/2021;6:38:57 PM;3;2;Josh Hiatt;1489024;Right;Tri-city valleycats;Jonathan Lacroix;1506181;Left;Equipe quebec;;4;Bottom;1;0;1;Changeup;;StrikeSwinging;;;;0;0;;84.18337259874997;-3.320216340756789;-4.207406051469951;2298.524001107489;237.61304042351543;2:00;5.950626040545189;2.182571942294497;6.179751339328112;-27.776316396039647;11.539681327917997;14.706102377562226;0.5578530900020092;0.42058807739511717;77.2531947761048;-8.600960655120623;-0.4959667159692078;0.4512904809500891;;;;;;;;;;;;-9.264490731260434;7.277214669248276;-1.8722375013645447;50.0;5.685175603038203;8.553297299941187;-122.03818296501126;-7.9007670848988925;-13.893705418472866;25.270590437806675;-21.260608166023605;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;bd70847a-0399-11ec-98bd-cd86ead0c585;84.34095183205065;5.948536936424166;2.1876720703827903;-3.2952936280531637;-4.269532155014515;77.38276778538248;0.5600612664543501;0.4163880802869493;-8.567195064514149;-0.5601054665878991;0.4511514513544082;15.27654439463208;9.906948245790522;-7.592832996725432;12.914755165082218;2278.370717356931;-303.7094959951736;99.12320760014481;-0.5309382098978822;-0.1321324014231909;-0.8370457847481062;;;;;;;;;;;;;;;;;0.9959631905983055;1;;;high;high;78.37672035142603;-7.257191614146502;54.320248660671886
